year,plot,stake,species,abundance
1998,19,35,Lina bige,7
1998,19,37,Lina bige,7
1998,20,35,Lina bige,1
1998,20,55,Lina bige,1
1998,21,55,Lina bige,1
1998,21,75,Lina bige,3
1998,22,55,Lina bige,1
1998,22,73,Lina bige,1
1998,23,15,Lina bige,2
1998,23,35,Lina bige,2
1998,23,37,Lina bige,1
1998,23,51,Lina bige,1
1998,4,17,Lupi cocc,1
1998,4,57,Lupi cocc,1
1998,5,17,Lupi cocc,1
1998,5,57,Lupi cocc,1
1998,7,51,Lupi cocc,2
1998,7,71,Lupi cocc,1
1998,10,13,Lupi cocc,1
1998,14,13,Lupi cocc,2
1998,14,15,Lupi cocc,2
1998,14,31,Lupi cocc,3
1998,14,35,Lupi cocc,1
1998,14,51,Lupi cocc,1
1998,14,71,Lupi cocc,1
1998,14,73,Lupi cocc,4
1998,14,75,Lupi cocc,1
1998,14,77,Lupi cocc,4
1998,21,13,Lupi cocc,1
1998,1,73,Mala fend,1
1998,20,15,Mala fend,1
1998,22,73,Mala fend,1
1998,1,15,Micr lene,2
1998,1,33,Micr lene,1
1998,1,51,Micr lene,2
1998,2,31,Micr lene,3
1998,2,75,Micr lene,1
1998,3,15,Micr lene,2
1998,3,35,Micr lene,1
1998,3,37,Micr lene,1
1998,3,55,Micr lene,1
1998,4,11,Micr lene,2
1998,4,33,Micr lene,1
1998,4,75,Micr lene,1
1998,5,13,Micr lene,1
1998,5,15,Micr lene,1
1998,5,55,Micr lene,1
1998,6,15,Micr lene,1
1998,6,35,Micr lene,2
1998,6,51,Micr lene,1
1998,6,57,Micr lene,7
1998,6,71,Micr lene,1
1998,8,17,Micr lene,1
1998,8,33,Micr lene,1
1998,8,35,Micr lene,1
1998,9,13,Micr lene,3
1998,9,51,Micr lene,2
1998,9,53,Micr lene,1
1998,10,17,Micr lene,1
1998,11,15,Micr lene,1
1998,11,33,Micr lene,1
1998,11,73,Micr lene,1
1998,11,75,Micr lene,1
1998,12,17,Micr lene,1
1998,12,31,Micr lene,1
1998,12,35,Micr lene,1
1998,13,11,Micr lene,2
1998,13,13,Micr lene,1
1998,13,15,Micr lene,1
1998,13,17,Micr lene,3
1998,13,35,Micr lene,1
1998,13,77,Micr lene,8
1998,15,71,Micr lene,1
1998,15,75,Micr lene,2
1998,16,17,Micr lene,9
1998,16,35,Micr lene,1
1998,16,73,Micr lene,2
1998,16,75,Micr lene,4
1998,16,77,Micr lene,4
1998,17,15,Micr lene,1
1998,17,35,Micr lene,2
1998,17,77,Micr lene,1
1998,18,13,Micr lene,7
1998,18,15,Micr lene,13
1998,18,31,Micr lene,1
1998,18,37,Micr lene,1
1998,18,51,Micr lene,6
1998,19,35,Micr lene,3
1998,19,37,Micr lene,3
1998,20,15,Micr lene,4
1998,20,17,Micr lene,1
1998,20,35,Micr lene,1
1998,20,37,Micr lene,1
1998,20,55,Micr lene,1
1998,20,71,Micr lene,1
1998,20,77,Micr lene,2
1998,21,11,Micr lene,3
1998,21,33,Micr lene,1
1998,21,57,Micr lene,2
1998,21,75,Micr lene,2
1998,21,77,Micr lene,1
1998,22,13,Micr lene,1
1998,22,17,Micr lene,2
1998,22,35,Micr lene,2
1998,22,53,Micr lene,2
1998,22,55,Micr lene,12
1998,22,57,Micr lene,2
1998,22,71,Micr lene,14
1998,22,73,Micr lene,7
1998,22,75,Micr lene,3
1998,23,17,Micr lene,2
1998,23,73,Micr lene,1
1998,24,53,Micr lene,3
1998,8,53,Oeno prim,1
1998,11,71,Oeno prim,1
1998,19,55,Oeno prim,1
1998,20,55,Oeno prim,1
1998,2,71,Phac ariz,1
1998,2,73,Phac ariz,2
1998,3,13,Phac ariz,1
1998,3,31,Phac ariz,1
1998,6,15,Phac ariz,1
1998,6,17,Phac ariz,1
1998,6,33,Phac ariz,1
1998,11,55,Phac ariz,1
1998,12,33,Phac ariz,1
1998,13,73,Phac ariz,1
1998,13,75,Phac ariz,1
1998,15,57,Phac ariz,2
1998,18,11,Phac ariz,2
1998,18,33,Phac ariz,1
1998,20,15,Phac ariz,2
1998,20,53,Phac ariz,1
1998,22,17,Phac ariz,1
1998,1,13,Plag ariz,5
1998,1,15,Plag ariz,23
1998,1,31,Plag ariz,1
1998,1,33,Plag ariz,2
1998,2,11,Plag ariz,5
1998,16,17,Plag ariz,1
1998,23,37,Plag ariz,6
1998,1,71,Plan purs,3
1998,3,11,Plan purs,41
1998,3,13,Plan purs,63
1998,3,31,Plan purs,65
1998,3,33,Plan purs,17
1998,3,35,Plan purs,32
1998,3,37,Plan purs,4
1998,3,51,Plan purs,21
1998,3,53,Plan purs,13
1998,3,55,Plan purs,28
1998,3,71,Plan purs,6
1998,3,73,Plan purs,3
1998,3,75,Plan purs,4
1998,7,11,Plan purs,60
1998,7,15,Plan purs,2
1998,7,37,Plan purs,16
1998,7,55,Plan purs,4
1998,8,17,Plan purs,2
1998,9,17,Plan purs,1
1998,11,11,Plan purs,1
1998,11,17,Plan purs,1
1998,11,33,Plan purs,1
1998,11,35,Plan purs,3
1998,11,37,Plan purs,14
1998,11,53,Plan purs,1
1998,11,55,Plan purs,2
1998,11,71,Plan purs,2
1998,11,73,Plan purs,1
1998,11,75,Plan purs,1
1998,12,31,Plan purs,4
1998,12,51,Plan purs,1
1998,12,77,Plan purs,1
1998,13,13,Plan purs,1
1998,13,17,Plan purs,5
1998,13,31,Plan purs,1
1998,13,57,Plan purs,1
1998,13,71,Plan purs,1
1998,13,73,Plan purs,1
1998,15,17,Plan purs,1
1998,15,37,Plan purs,23
1998,15,51,Plan purs,2
1998,15,53,Plan purs,2
1998,16,35,Plan purs,48
1998,17,57,Plan purs,10
1998,18,37,Plan purs,1
1998,18,51,Plan purs,90
1998,18,53,Plan purs,80
1998,18,57,Plan purs,59
1998,18,71,Plan purs,10
1998,18,73,Plan purs,70
1998,18,75,Plan purs,19
1998,18,77,Plan purs,8
1998,19,37,Plan purs,1
1998,19,77,Plan purs,20
1998,22,13,Plan purs,1
1998,22,17,Plan purs,3
1998,22,55,Plan purs,1
1998,23,37,Plan purs,4
1998,23,57,Plan purs,1
1998,24,53,Plan purs,1
1998,24,77,Plan purs,17
1998,1,11,Schi barb,3
1998,2,75,Schi barb,2
1998,2,77,Schi barb,1
1998,4,57,Schi barb,1
1998,4,73,Schi barb,1
1998,6,37,Schi barb,1
1998,8,51,Schi barb,4
1998,9,13,Schi barb,3
1998,11,13,Schi barb,1
1998,13,11,Schi barb,1
1998,13,13,Schi barb,1
1998,13,33,Schi barb,1
1998,15,57,Schi barb,2
1998,17,15,Schi barb,2
1998,20,33,Schi barb,7
1998,20,35,Schi barb,1
1998,22,17,Schi barb,1
1998,22,37,Schi barb,1
1998,22,55,Schi barb,4
1998,22,71,Schi barb,1
1998,22,77,Schi barb,2
1998,1,11,Sper echi,8
1998,1,15,Sper echi,1
1998,1,17,Sper echi,1
1998,1,33,Sper echi,1
1998,1,51,Sper echi,1
1998,1,53,Sper echi,1
1998,1,75,Sper echi,4
1998,1,77,Sper echi,3
1998,2,11,Sper echi,4
1998,2,35,Sper echi,1
1998,2,73,Sper echi,32
1998,2,75,Sper echi,6
1998,2,77,Sper echi,2
1998,3,11,Sper echi,1
1998,3,17,Sper echi,1
1998,3,77,Sper echi,1
1998,5,71,Sper echi,1
1998,6,73,Sper echi,1
1998,8,75,Sper echi,1
1998,9,13,Sper echi,2
1998,9,15,Sper echi,1
1998,9,33,Sper echi,1
1998,9,37,Sper echi,2
1998,13,17,Sper echi,1
1998,14,57,Sper echi,1
1998,15,17,Sper echi,2
1998,15,57,Sper echi,11
1998,17,57,Sper echi,1
1998,19,35,Sper echi,6
1998,20,33,Sper echi,2
1998,20,35,Sper echi,5
1998,20,71,Sper echi,2
1998,20,77,Sper echi,1
1998,21,35,Sper echi,1
1998,21,57,Sper echi,1
1998,22,17,Sper echi,1
1998,22,31,Sper echi,2
1998,22,33,Sper echi,1
1998,22,35,Sper echi,3
1998,22,55,Sper echi,5
1998,22,57,Sper echi,4
1998,22,73,Sper echi,6
1998,22,75,Sper echi,4
1998,1,75,Step exig,1
1998,3,11,Step exig,1
1998,12,53,Step exig,1
1998,13,11,Step exig,1
1998,13,31,Step exig,3
1998,13,75,Step exig,1
1998,15,75,Step exig,1
1998,18,17,Step exig,1
1998,18,37,Step exig,1
1998,19,35,Step exig,1
1998,22,71,Step exig,1
1998,22,73,Step exig,1
1998,24,11,Step exig,1
1998,1,11,Vulp octo,7
1998,1,15,Vulp octo,1
1998,1,51,Vulp octo,2
1998,1,53,Vulp octo,6
1998,1,71,Vulp octo,19
1998,1,73,Vulp octo,4
1998,1,75,Vulp octo,1
1998,2,33,Vulp octo,6
1998,2,35,Vulp octo,3
1998,2,55,Vulp octo,2
1998,2,57,Vulp octo,8
1998,2,73,Vulp octo,2
1998,2,75,Vulp octo,13
1998,3,35,Vulp octo,4
1998,3,77,Vulp octo,2
1998,4,11,Vulp octo,1
1998,4,51,Vulp octo,2
1998,4,57,Vulp octo,2
1998,5,71,Vulp octo,2
1998,6,13,Vulp octo,5
1998,6,37,Vulp octo,2
1998,6,57,Vulp octo,5
1998,6,71,Vulp octo,2
1998,6,77,Vulp octo,1
1998,7,11,Vulp octo,8
1998,7,15,Vulp octo,6
1998,7,37,Vulp octo,1
1998,7,55,Vulp octo,2
1998,7,73,Vulp octo,2
1998,7,77,Vulp octo,2
1998,8,15,Vulp octo,2
1998,8,17,Vulp octo,16
1998,8,31,Vulp octo,6
1998,8,33,Vulp octo,7
1998,8,51,Vulp octo,8
1998,8,53,Vulp octo,1
1998,8,71,Vulp octo,1
1998,8,75,Vulp octo,1
1998,9,13,Vulp octo,9
1998,9,35,Vulp octo,1
1998,11,13,Vulp octo,1
1998,12,11,Vulp octo,1
1998,12,37,Vulp octo,1
1998,12,77,Vulp octo,1
1998,13,11,Vulp octo,40
1998,13,13,Vulp octo,24
1998,13,15,Vulp octo,32
1998,13,17,Vulp octo,1
1998,13,31,Vulp octo,7
1998,13,33,Vulp octo,9
1998,13,35,Vulp octo,1
1998,15,13,Vulp octo,3
1998,15,31,Vulp octo,4
1998,15,37,Vulp octo,1
1998,15,57,Vulp octo,1
1998,16,17,Vulp octo,15
1998,16,35,Vulp octo,2
1998,16,71,Vulp octo,62
1998,16,73,Vulp octo,4
1998,17,11,Vulp octo,1
1998,17,13,Vulp octo,1
1998,17,15,Vulp octo,3
1998,17,33,Vulp octo,1
1998,17,35,Vulp octo,1
1998,17,53,Vulp octo,1
1998,17,57,Vulp octo,4
1998,18,37,Vulp octo,1
1998,18,51,Vulp octo,1
1998,19,15,Vulp octo,3
1998,19,35,Vulp octo,9
1998,20,33,Vulp octo,5
1998,20,35,Vulp octo,3
1998,20,55,Vulp octo,1
1998,20,71,Vulp octo,3
1998,21,75,Vulp octo,2
1998,22,17,Vulp octo,5
1998,22,35,Vulp octo,1
1998,22,55,Vulp octo,9
1998,22,57,Vulp octo,1
1998,22,71,Vulp octo,7
1998,22,73,Vulp octo,1
1998,22,75,Vulp octo,3
1998,23,15,Vulp octo,4
1998,23,17,Vulp octo,1
1998,23,37,Vulp octo,4
1998,23,51,Vulp octo,1
1998,23,53,Vulp octo,1
1998,23,71,Vulp octo,1
1998,23,73,Vulp octo,2
1998,24,11,Vulp octo,10
1998,24,37,Vulp octo,2
1998,24,53,Vulp octo,17
1999,1,11,Ambr arte,1
1999,1,11,Ambr arte,1
1999,4,13,Astr nutt,1
1999,7,31,Astr nutt,1
1999,19,77,Astr nutt,5
1999,2,77,Eria diff,1
1999,2,33,Erio aber,1
1999,2,33,Erio aber,1
1999,2,51,Erio aber,1
1999,2,51,Erio aber,1
1999,3,33,Erio aber,1
1999,3,33,Erio aber,1
1999,4,11,Erio aber,9
1999,4,11,Erio aber,9
1999,4,13,Erio aber,1
1999,4,13,Erio aber,1
1999,4,15,Erio aber,2
1999,4,15,Erio aber,2
1999,4,17,Erio aber,1
1999,4,17,Erio aber,1
1999,4,31,Erio aber,5
1999,4,31,Erio aber,5
1999,4,33,Erio aber,1
1999,4,33,Erio aber,1
1999,4,37,Erio aber,1
1999,4,37,Erio aber,1
1999,4,73,Erio aber,6
1999,4,73,Erio aber,6
1999,4,77,Erio aber,2
1999,4,77,Erio aber,2
1999,8,31,Erio aber,2
1999,8,31,Erio aber,2
1999,9,15,Erio aber,1
1999,9,15,Erio aber,1
1999,10,17,Erio aber,1
1999,10,17,Erio aber,1
1999,11,31,Erio aber,2
1999,11,31,Erio aber,2
1999,12,13,Erio aber,1
1999,12,13,Erio aber,1
1999,12,53,Erio aber,2
1999,12,53,Erio aber,2
1999,12,57,Erio aber,1
1999,12,57,Erio aber,1
1999,15,17,Erio aber,2
1999,15,17,Erio aber,2
1999,17,13,Erio aber,1
1999,17,13,Erio aber,1
1999,17,15,Erio aber,2
1999,17,15,Erio aber,2
1999,17,17,Erio aber,4
1999,17,17,Erio aber,4
1999,17,31,Erio aber,3
1999,17,31,Erio aber,3
1999,17,33,Erio aber,6
1999,17,33,Erio aber,6
1999,17,35,Erio aber,2
1999,17,35,Erio aber,2
1999,17,51,Erio aber,2
1999,17,51,Erio aber,2
1999,18,13,Erio aber,1
1999,18,13,Erio aber,1
1999,18,17,Erio aber,1
1999,18,17,Erio aber,1
1999,20,13,Erio aber,4
1999,20,13,Erio aber,4
1999,2,73,Erod cicu,23
1999,2,73,Erod cicu,23
1999,3,31,Erod cicu,1
1999,3,31,Erod cicu,1
1999,8,17,Erod cicu,2
1999,8,17,Erod cicu,2
1999,18,17,Erod cicu,1
1999,18,17,Erod cicu,1
1999,18,37,Erod cicu,35
1999,18,37,Erod cicu,35
1999,19,77,Erod cicu,14
1999,19,77,Erod cicu,14
1999,20,13,Erod cicu,1
1999,20,13,Erod cicu,1
1999,20,15,Erod cicu,8
1999,20,15,Erod cicu,8
1999,22,71,Erod cicu,1
1999,22,71,Erod cicu,1
1999,24,53,Lesq gord,6
1999,15,17,Plan purs,2
1999,19,77,Plan purs,6
2001,1,17,Astr allo,1
2001,1,37,Astr allo,1
2001,2,17,Astr allo,1
2001,2,51,Astr allo,1
2001,2,57,Astr allo,1
2001,3,53,Astr allo,1
2001,4,37,Astr allo,1
2001,5,17,Astr allo,5
2001,5,55,Astr allo,2
2001,5,77,Astr allo,3
2001,6,71,Astr allo,1
2001,8,53,Astr allo,1
2001,8,55,Astr allo,2
2001,8,73,Astr allo,1
2001,9,33,Astr allo,2
2001,10,11,Astr allo,4
2001,12,11,Astr allo,1
2001,16,53,Astr allo,2
2001,18,33,Astr allo,1
2001,18,71,Astr allo,1
2001,20,37,Astr allo,1
2001,20,73,Astr allo,1
2001,22,55,Astr allo,1
2001,22,73,Astr allo,1
2001,24,17,Astr allo,1
2001,24,35,Astr allo,2
2001,1,11,Astr nutt,3
2001,1,37,Astr nutt,3
2001,1,53,Astr nutt,1
2001,1,57,Astr nutt,1
2001,1,71,Astr nutt,1
2001,2,35,Astr nutt,1
2001,2,53,Astr nutt,2
2001,2,55,Astr nutt,1
2001,3,13,Astr nutt,2
2001,3,15,Astr nutt,52
2001,3,17,Astr nutt,23
2001,3,33,Astr nutt,3
2001,3,35,Astr nutt,23
2001,3,37,Astr nutt,48
2001,3,53,Astr nutt,15
2001,3,55,Astr nutt,44
2001,3,57,Astr nutt,20
2001,3,71,Astr nutt,2
2001,3,73,Astr nutt,2
2001,3,75,Astr nutt,42
2001,3,77,Astr nutt,8
2001,4,11,Astr nutt,26
2001,4,13,Astr nutt,7
2001,4,15,Astr nutt,13
2001,4,17,Astr nutt,3
2001,4,31,Astr nutt,27
2001,4,33,Astr nutt,15
2001,4,35,Astr nutt,24
2001,4,37,Astr nutt,31
2001,4,51,Astr nutt,3
2001,4,53,Astr nutt,11
2001,4,55,Astr nutt,34
2001,4,57,Astr nutt,25
2001,4,71,Astr nutt,8
2001,4,73,Astr nutt,1
2001,4,75,Astr nutt,5
2001,4,77,Astr nutt,21
2001,5,11,Astr nutt,13
2001,5,13,Astr nutt,17
2001,5,15,Astr nutt,12
2001,5,17,Astr nutt,3
2001,5,31,Astr nutt,40
2001,5,33,Astr nutt,29
2001,5,35,Astr nutt,6
2001,5,37,Astr nutt,48
2001,5,51,Astr nutt,12
2001,5,53,Astr nutt,35
2001,5,55,Astr nutt,26
2001,5,57,Astr nutt,23
2001,5,71,Astr nutt,24
2001,5,73,Astr nutt,5
2001,5,75,Astr nutt,37
2001,6,13,Astr nutt,36
2001,6,15,Astr nutt,15
2001,6,17,Astr nutt,12
2001,6,31,Astr nutt,2
2001,6,33,Astr nutt,17
2001,6,35,Astr nutt,33
2001,6,37,Astr nutt,7
2001,6,53,Astr nutt,5
2001,6,57,Astr nutt,17
2001,6,71,Astr nutt,5
2001,6,75,Astr nutt,2
2001,7,11,Astr nutt,1
2001,7,13,Astr nutt,6
2001,7,15,Astr nutt,17
2001,7,17,Astr nutt,13
2001,7,31,Astr nutt,5
2001,7,33,Astr nutt,6
2001,7,35,Astr nutt,39
2001,7,37,Astr nutt,4
2001,7,51,Astr nutt,5
2001,7,53,Astr nutt,8
2001,7,55,Astr nutt,2
2001,7,57,Astr nutt,2
2001,7,71,Astr nutt,1
2001,7,73,Astr nutt,20
2001,7,75,Astr nutt,12
2001,8,17,Astr nutt,2
2001,8,37,Astr nutt,1
2001,8,53,Astr nutt,1
2001,8,55,Astr nutt,1
2001,8,57,Astr nutt,1
2001,8,71,Astr nutt,1
2001,8,73,Astr nutt,2
2001,8,75,Astr nutt,1
2001,8,77,Astr nutt,1
2001,9,13,Astr nutt,3
2001,10,11,Astr nutt,47
2001,10,13,Astr nutt,3
2001,10,15,Astr nutt,31
2001,10,17,Astr nutt,77
2001,10,31,Astr nutt,3
2001,10,33,Astr nutt,20
2001,10,35,Astr nutt,12
2001,10,37,Astr nutt,14
2001,10,51,Astr nutt,15
2001,10,53,Astr nutt,2
2001,10,55,Astr nutt,47
2001,10,57,Astr nutt,63
2001,10,71,Astr nutt,7
2001,10,73,Astr nutt,22
2001,10,75,Astr nutt,13
2001,10,77,Astr nutt,12
2001,11,13,Astr nutt,1
2001,11,15,Astr nutt,2
2001,11,17,Astr nutt,1
2001,11,33,Astr nutt,23
2001,11,35,Astr nutt,4
2001,11,53,Astr nutt,1
2001,11,55,Astr nutt,2
2001,11,57,Astr nutt,3
2001,11,71,Astr nutt,1
2001,11,73,Astr nutt,1
2001,12,37,Astr nutt,7
2001,12,71,Astr nutt,7
2001,12,73,Astr nutt,6
2001,12,75,Astr nutt,4
2001,13,13,Astr nutt,25
2001,13,17,Astr nutt,14
2001,13,31,Astr nutt,7
2001,13,33,Astr nutt,8
2001,13,37,Astr nutt,7
2001,13,51,Astr nutt,9
2001,13,53,Astr nutt,26
2001,13,55,Astr nutt,30
2001,13,57,Astr nutt,9
2001,13,71,Astr nutt,5
2001,13,77,Astr nutt,41
2001,14,15,Astr nutt,1
2001,14,17,Astr nutt,5
2001,14,51,Astr nutt,1
2001,14,73,Astr nutt,2
2001,15,11,Astr nutt,13
2001,15,13,Astr nutt,29
2001,15,15,Astr nutt,8
2001,15,17,Astr nutt,2
2001,15,31,Astr nutt,42
2001,15,33,Astr nutt,3
2001,15,35,Astr nutt,3
2001,15,37,Astr nutt,7
2001,15,51,Astr nutt,4
2001,15,53,Astr nutt,37
2001,15,55,Astr nutt,31
2001,15,71,Astr nutt,14
2001,15,73,Astr nutt,15
2001,15,75,Astr nutt,30
2001,15,77,Astr nutt,16
2001,16,11,Astr nutt,5
2001,16,13,Astr nutt,19
2001,16,15,Astr nutt,6
2001,16,17,Astr nutt,20
2001,16,31,Astr nutt,12
2001,16,33,Astr nutt,8
2001,16,35,Astr nutt,35
2001,16,37,Astr nutt,22
2001,16,51,Astr nutt,19
2001,16,53,Astr nutt,19
2001,16,55,Astr nutt,23
2001,16,57,Astr nutt,70
2001,16,71,Astr nutt,2
2001,16,73,Astr nutt,14
2001,16,75,Astr nutt,13
2001,16,77,Astr nutt,16
2001,17,11,Astr nutt,64
2001,17,13,Astr nutt,19
2001,17,15,Astr nutt,28
2001,17,17,Astr nutt,21
2001,17,31,Astr nutt,13
2001,17,33,Astr nutt,8
2001,17,35,Astr nutt,25
2001,17,37,Astr nutt,25
2001,17,51,Astr nutt,22
2001,17,53,Astr nutt,7
2001,17,55,Astr nutt,10
2001,17,57,Astr nutt,7
2001,17,71,Astr nutt,4
2001,17,73,Astr nutt,17
2001,17,75,Astr nutt,5
2001,18,11,Astr nutt,1
2001,18,13,Astr nutt,1
2001,18,17,Astr nutt,8
2001,18,35,Astr nutt,1
2001,18,37,Astr nutt,5
2001,18,53,Astr nutt,1
2001,18,57,Astr nutt,1
2001,18,75,Astr nutt,1
2001,18,77,Astr nutt,2
2001,19,11,Astr nutt,31
2001,19,13,Astr nutt,38
2001,19,15,Astr nutt,35
2001,19,17,Astr nutt,15
2001,19,31,Astr nutt,45
2001,19,33,Astr nutt,6
2001,19,35,Astr nutt,42
2001,19,37,Astr nutt,41
2001,19,51,Astr nutt,9
2001,19,53,Astr nutt,15
2001,19,55,Astr nutt,1
2001,19,57,Astr nutt,5
2001,19,77,Astr nutt,1
2001,20,15,Astr nutt,1
2001,20,17,Astr nutt,5
2001,20,31,Astr nutt,1
2001,20,33,Astr nutt,1
2001,20,35,Astr nutt,8
2001,20,37,Astr nutt,10
2001,20,51,Astr nutt,6
2001,20,53,Astr nutt,28
2001,20,55,Astr nutt,86
2001,20,57,Astr nutt,12
2001,20,71,Astr nutt,10
2001,20,73,Astr nutt,19
2001,20,75,Astr nutt,10
2001,20,77,Astr nutt,6
2001,21,11,Astr nutt,6
2001,21,13,Astr nutt,4
2001,21,15,Astr nutt,17
2001,21,17,Astr nutt,9
2001,21,31,Astr nutt,19
2001,21,33,Astr nutt,44
2001,21,35,Astr nutt,7
2001,21,37,Astr nutt,73
2001,21,51,Astr nutt,29
2001,21,53,Astr nutt,17
2001,21,55,Astr nutt,25
2001,21,57,Astr nutt,12
2001,21,71,Astr nutt,6
2001,21,75,Astr nutt,19
2001,21,77,Astr nutt,30
2001,22,13,Astr nutt,1
2001,22,15,Astr nutt,5
2001,22,17,Astr nutt,4
2001,22,51,Astr nutt,3
2001,23,13,Astr nutt,33
2001,23,15,Astr nutt,28
2001,23,17,Astr nutt,15
2001,23,31,Astr nutt,1
2001,23,33,Astr nutt,31
2001,23,35,Astr nutt,68
2001,23,37,Astr nutt,31
2001,23,53,Astr nutt,58
2001,23,55,Astr nutt,36
2001,23,57,Astr nutt,28
2001,23,71,Astr nutt,38
2001,23,73,Astr nutt,64
2001,23,75,Astr nutt,14
2001,23,77,Astr nutt,22
2001,24,15,Astr nutt,1
2001,24,17,Astr nutt,9
2001,24,33,Astr nutt,31
2001,24,35,Astr nutt,16
2001,24,37,Astr nutt,23
2001,24,51,Astr nutt,21
2001,24,53,Astr nutt,25
2001,24,55,Astr nutt,11
2001,24,57,Astr nutt,34
2001,24,71,Astr nutt,12
2001,24,73,Astr nutt,1
2001,24,75,Astr nutt,25
2001,24,77,Astr nutt,5
2001,1,31,Bail mult,1
2001,1,31,Bail mult,1
2001,1,37,Bail mult,1
2001,1,37,Bail mult,1
2001,1,55,Bail mult,1
2001,1,55,Bail mult,1
2001,5,11,Bail mult,1
2001,5,11,Bail mult,1
2001,6,33,Bail mult,2
2001,6,33,Bail mult,2
2001,8,13,Bail mult,1
2001,8,13,Bail mult,1
2001,9,51,Bail mult,1
2001,9,51,Bail mult,1
2001,14,13,Bail mult,1
2001,14,13,Bail mult,1
2001,14,53,Bail mult,1
2001,14,53,Bail mult,1
2001,14,71,Bail mult,1
2001,14,71,Bail mult,1
2001,18,35,Bail mult,1
2001,18,35,Bail mult,1
2001,20,13,Bail mult,1
2001,20,13,Bail mult,1
2001,24,13,Bail mult,2
2001,24,13,Bail mult,2
2001,24,15,Bail mult,16
2001,24,15,Bail mult,16
2001,6,57,Caly wrig,6
2001,13,35,Caly wrig,2
2001,15,17,Caly wrig,1
2001,19,35,Caly wrig,1
2001,4,11,Chae stev,10
2001,4,13,Chae stev,1
2001,4,15,Chae stev,3
2001,4,17,Chae stev,2
2001,4,31,Chae stev,1
2001,4,33,Chae stev,8
2001,4,35,Chae stev,8
2001,4,51,Chae stev,8
2001,4,53,Chae stev,6
2001,4,55,Chae stev,2
2001,4,71,Chae stev,9
2001,4,73,Chae stev,6
2001,4,75,Chae stev,2
2001,4,77,Chae stev,15
2001,5,57,Chae stev,2
2001,6,15,Chae stev,3
2001,8,35,Chae stev,1
2001,8,55,Chae stev,2
2001,8,75,Chae stev,2
2001,8,77,Chae stev,2
2001,9,17,Chae stev,1
2001,11,11,Chae stev,2
2001,11,13,Chae stev,5
2001,11,15,Chae stev,5
2001,11,31,Chae stev,5
2001,11,33,Chae stev,2
2001,11,35,Chae stev,31
2001,11,37,Chae stev,57
2001,11,53,Chae stev,2
2001,11,55,Chae stev,5
2001,11,57,Chae stev,5
2001,11,71,Chae stev,2
2001,11,75,Chae stev,25
2001,11,77,Chae stev,20
2001,12,11,Chae stev,1
2001,12,13,Chae stev,3
2001,12,15,Chae stev,17
2001,12,17,Chae stev,6
2001,12,31,Chae stev,6
2001,12,33,Chae stev,1
2001,12,35,Chae stev,8
2001,12,37,Chae stev,15
2001,12,51,Chae stev,8
2001,12,53,Chae stev,7
2001,12,55,Chae stev,35
2001,12,57,Chae stev,29
2001,12,71,Chae stev,3
2001,12,73,Chae stev,10
2001,12,75,Chae stev,4
2001,12,77,Chae stev,6
2001,13,15,Chae stev,3
2001,13,17,Chae stev,1
2001,13,33,Chae stev,2
2001,13,37,Chae stev,2
2001,13,53,Chae stev,1
2001,13,57,Chae stev,19
2001,13,71,Chae stev,1
2001,13,73,Chae stev,1
2001,13,75,Chae stev,1
2001,13,77,Chae stev,35
2001,14,11,Chae stev,3
2001,14,13,Chae stev,2
2001,14,15,Chae stev,2
2001,14,33,Chae stev,1
2001,14,35,Chae stev,1
2001,14,37,Chae stev,5
2001,14,73,Chae stev,1
2001,15,35,Chae stev,1
2001,15,55,Chae stev,2
2001,15,57,Chae stev,1
2001,15,75,Chae stev,2
2001,16,17,Chae stev,2
2001,16,71,Chae stev,1
2001,16,75,Chae stev,2
2001,16,77,Chae stev,2
2001,17,13,Chae stev,9
2001,17,15,Chae stev,12
2001,17,17,Chae stev,2
2001,17,33,Chae stev,1
2001,17,35,Chae stev,3
2001,17,37,Chae stev,7
2001,17,51,Chae stev,3
2001,17,53,Chae stev,3
2001,17,55,Chae stev,4
2001,17,57,Chae stev,1
2001,17,71,Chae stev,2
2001,17,73,Chae stev,6
2001,17,75,Chae stev,4
2001,17,77,Chae stev,6
2001,18,13,Chae stev,15
2001,18,15,Chae stev,24
2001,18,17,Chae stev,4
2001,18,31,Chae stev,3
2001,18,33,Chae stev,7
2001,18,55,Chae stev,1
2001,18,57,Chae stev,2
2001,18,75,Chae stev,4
2001,19,15,Chae stev,2
2001,19,33,Chae stev,1
2001,19,35,Chae stev,1
2001,19,37,Chae stev,2
2001,19,51,Chae stev,1
2001,19,57,Chae stev,1
2001,19,71,Chae stev,1
2001,19,73,Chae stev,1
2001,20,13,Chae stev,4
2001,20,15,Chae stev,5
2001,20,17,Chae stev,2
2001,20,31,Chae stev,2
2001,20,33,Chae stev,3
2001,20,37,Chae stev,10
2001,20,51,Chae stev,22
2001,20,53,Chae stev,9
2001,20,55,Chae stev,12
2001,20,57,Chae stev,1
2001,20,77,Chae stev,1
2001,21,11,Chae stev,2
2001,21,13,Chae stev,8
2001,21,33,Chae stev,4
2001,21,35,Chae stev,24
2001,21,37,Chae stev,2
2001,21,55,Chae stev,1
2001,21,57,Chae stev,2
2001,21,71,Chae stev,3
2001,21,75,Chae stev,1
2001,22,11,Chae stev,1
